ESSAITOTO;1;Banc_ 2;
Essai;Config;Client;
F3329;F;AS_LOGISTICS;
Type;
caisse simple;
Intervalle;NbVoies;Supplementaires;
120;102;10;
13/04/2023 17:06:19.274;mesure;29,567;29,849;29,735;29,641;29,676;29,660;29,666;29,648;29,702;29,564;29,558;29,325;27,211;27,157;26,996;26,891;27,223;26,220;27,366;27,233;26,493;26,411;26,968;27,261;27,195;26,764;26,059;26,810;27,634;27,672;27,663;27,786;26,905;27,438;27,373;22,434;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;27,023;26,925;27,672;26,059;26,953;27,327;27,366;26,220;29,633;29,532;29,849;29,325;0,002;0,002;0,002;invalide;invalide;invalide;0,524;1,146;1,613;0,69  °C;0,98  °C;1,27  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.020E+00;OFF;
13/04/2023 17:08:19.274;mesure;29,895;30,095;30,009;29,931;29,950;29,925;29,907;29,896;29,984;29,816;29,811;29,558;25,501;25,545;25,503;25,471;25,204;23,482;25,925;25,577;24,736;24,508;24,711;25,577;27,408;26,982;26,294;27,027;27,873;27,905;27,889;28,024;27,118;27,662;27,590;22,434;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;27,248;27,145;27,905;26,294;25,145;25,908;25,925;23,482;29,898;29,778;30,095;29,558;0,002;0,002;0,002;invalide;invalide;invalide;0,537;2,443;1,612;0,70  °C;2,05  °C;1,28  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.100E+00;OFF;
13/04/2023 17:10:19.274;mesure;30,159;30,317;30,280;30,132;30,168;30,188;30,154;30,177;30,222;30,075;30,008;29,811;24,099;24,112;24,136;24,190;23,621;21,468;24,536;24,187;23,183;22,912;23,001;24,046;27,646;27,220;26,531;27,262;28,128;28,171;28,176;28,288;27,352;27,924;27,844;22,379;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;27,493;27,380;28,171;26,531;23,624;24,338;24,536;21,468;30,141;30,038;30,317;29,811;0,002;0,002;0,002;invalide;invalide;invalide;0,506;3,068;1,639;0,69  °C;2,13  °C;1,30  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.050E+00;OFF;
13/04/2023 17:12:19.274;mesure;30,327;30,426;30,389;30,266;30,309;30,331;30,289;30,316;30,345;30,218;30,138;29,948;22,732;22,794;22,785;22,939;22,179;19,844;23,230;22,874;21,763;21,485;21,473;22,515;27,860;27,453;26,770;27,486;28,320;28,353;28,311;28,471;27,578;28,127;28,056;22,311;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;27,707;27,613;28,353;26,770;22,218;22,840;23,230;19,844;30,275;30,228;30,426;29,948;0,002;0,002;0,002;invalide;invalide;invalide;0,478;3,386;1,583;0,68  °C;2,14  °C;1,25  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.100E+00;OFF;
13/04/2023 17:14:19.274;mesure;30,211;30,209;30,171;30,094;30,134;30,156;30,105;30,134;30,171;30,063;29,969;29,810;21,776;21,633;21,576;21,872;21,032;18,688;21,860;21,679;20,568;20,319;20,215;21,204;27,994;27,599;26,988;27,631;28,375;28,354;28,250;28,468;27,737;28,206;28,148;22,258;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;27,824;27,778;28,375;26,988;21,035;21,563;21,872;18,688;30,102;30,180;30,211;29,810;0,002;0,002;0,002;invalide;invalide;invalide;0,401;3,184;1,387;0,68  °C;2,09  °C;1,11  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.050E+00;OFF;
13/04/2023 17:16:19.276;mesure;30,238;30,263;30,226;30,146;30,165;30,189;30,127;30,161;30,224;30,093;30,016;29,840;20,705;20,632;20,598;20,882;19,988;17,715;20,735;20,680;19,505;19,300;19,135;20,114;28,072;27,715;27,176;27,730;28,417;28,369;28,286;28,483;27,844;28,245;28,197;22,214;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;27,913;27,870;28,417;27,176;19,999;20,465;20,882;17,715;30,141;30,112;30,263;29,840;0,002;0,002;0,002;invalide;invalide;invalide;0,423;3,167;1,241;0,66  °C;2,02  °C;1,00  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.050E+00;OFF;
13/04/2023 17:18:19.274;mesure;30,338;30,342;30,310;30,230;30,243;30,270;30,214;30,247;30,305;30,173;30,097;29,929;19,808;19,732;19,675;19,999;19,034;16,826;19,766;19,744;18,581;18,408;18,174;19,126;28,147;27,816;27,339;27,825;28,488;28,421;28,336;28,538;27,935;28,315;28,262;22,154;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,006;27,962;28,488;27,339;19,073;19,495;19,999;16,826;30,225;30,187;30,342;29,929;0,002;0,002;0,002;invalide;invalide;invalide;0,413;3,172;1,149;0,67  °C;1,99  °C;0,93  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.020E+00;OFF;
13/04/2023 17:20:19.274;mesure;30,392;30,395;30,365;30,290;30,309;30,331;30,274;30,306;30,362;30,233;30,171;30,005;18,737;18,919;18,846;19,185;18,170;15,952;19,046;18,947;17,824;17,598;17,454;18,239;28,232;27,916;27,485;27,919;28,571;28,501;28,420;28,620;28,033;28,404;28,346;22,128;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,104;28,059;28,571;27,485;18,243;18,613;19,185;15,952;30,286;30,260;30,395;30,005;0,002;0,002;0,002;invalide;invalide;invalide;0,389;3,233;1,086;0,66  °C;2,00  °C;0,89  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.050E+00;OFF;
13/04/2023 17:22:19.275;mesure;30,473;30,459;30,422;30,366;30,377;30,398;30,330;30,364;30,434;30,292;30,223;30,053;17,837;18,193;18,039;18,414;17,366;15,182;18,406;18,181;17,108;16,849;16,731;17,470;28,317;28,015;27,621;28,009;28,657;28,585;28,506;28,705;28,124;28,487;28,432;22,115;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,201;28,155;28,657;27,621;17,481;17,824;18,414;15,182;30,349;30,321;30,473;30,053;0,002;0,002;0,002;invalide;invalide;invalide;0,420;3,233;1,035;0,66  °C;1,96  °C;0,86  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.100E+00;OFF;
13/04/2023 17:24:19.274;mesure;30,536;30,530;30,497;30,439;30,446;30,469;30,406;30,439;30,503;30,368;30,306;30,142;17,084;17,494;17,290;17,722;16,631;14,496;17,663;17,446;16,374;16,150;16,049;16,710;28,399;28,109;27,743;28,100;28,734;28,659;28,579;28,772;28,216;28,562;28,510;22,123;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,291;28,250;28,734;27,743;16,759;17,087;17,722;14,496;30,423;30,390;30,536;30,142;0,002;0,002;0,002;invalide;invalide;invalide;0,394;3,226;0,990;0,66  °C;1,92  °C;0,83  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.050E+00;OFF;
