ESSAITOTO;1;Banc_ 3;
Essai;Config;Client;
F3346;F;STAT;
Type;
caisse simple;
Intervalle;NbVoies;Supplementaires;
120;102;10;
21/05/2023 07:50:45.240;mesure;31,152;31,140;31,128;31,144;30,986;31,090;31,031;31,163;30,948;30,228;30,581;30,944;29,799;29,776;29,883;29,856;29,904;29,893;29,892;29,352;29,718;29,654;29,953;29,956;30,224;29,837;30,169;30,221;29,815;30,029;29,550;29,988;30,025;29,319;29,400;22,414;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;30,049;30,048;30,224;29,815;29,803;29,806;29,956;29,352;30,961;30,964;31,163;30,228;0,045;0,045;0,045;invalide;invalide;invalide;0,934;0,604;0,409;0,60  °C;0,37  °C;0,45  °C;0,64  °C;NaN  °C;NaN W;NaN W;0,02 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 07:52:45.241;mesure;31,448;31,688;31,423;31,950;31,085;31,268;31,198;32,254;31,101;30,312;30,659;31,218;29,342;28,625;28,022;27,003;28,905;29,111;29,069;29,139;29,041;29,127;29,101;28,717;30,297;29,879;30,243;30,292;29,828;30,047;29,566;30,010;30,028;29,321;29,418;22,440;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;30,098;30,064;30,297;29,828;28,767;29,448;29,342;27,003;31,300;31,120;32,254;30,312;0,041;0,041;0,041;invalide;invalide;invalide;1,942;2,339;0,469;1,29  °C;2,35  °C;0,49  °C;0,64  °C;NaN  °C;NaN W;NaN W;0,03 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 07:54:45.240;mesure;31,749;32,477;32,038;33,261;31,139;31,468;31,464;33,772;31,062;30,428;30,812;31,468;27,664;25,849;23,841;22,724;26,047;26,805;25,848;27,246;25,795;25,999;25,159;24,485;30,412;30,015;30,357;30,401;29,875;30,119;29,618;30,101;30,053;29,348;29,454;22,485;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;30,197;30,145;30,412;29,875;25,622;27,128;27,664;22,724;31,761;31,558;33,772;30,428;0,045;0,045;0,045;invalide;invalide;invalide;3,344;4,940;0,537;2,20  °C;3,80  °C;0,52  °C;0,67  °C;NaN  °C;NaN W;NaN W;0,02 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 07:56:45.241;mesure;30,813;31,472;30,957;32,578;29,719;30,441;29,977;33,446;29,794;29,693;29,721;30,536;25,969;23,401;20,857;19,632;23,182;24,285;22,793;25,139;23,135;23,392;22,309;21,421;29,727;29,321;29,655;29,688;29,625;29,712;29,301;29,586;29,984;29,256;29,205;22,487;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;29,621;29,899;29,727;29,321;22,960;24,128;25,969;19,632;30,762;31,144;33,446;29,693;0,049;0,049;0,049;invalide;invalide;invalide;3,753;6,337;0,406;2,63  °C;3,95  °C;0,65  °C;0,70  °C;NaN  °C;NaN W;NaN W;0,00 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 07:58:45.241;mesure;30,527;31,344;30,909;32,587;29,338;30,113;29,935;33,567;29,883;29,426;29,435;30,285;24,468;21,191;18,625;17,322;20,875;22,179;20,511;23,372;20,900;21,240;19,967;19,092;29,456;29,019;29,399;29,430;29,414;29,467;29,045;29,304;29,854;29,124;29,007;22,568;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;29,364;29,507;29,467;29,019;20,812;21,779;24,468;17,322;30,612;30,746;33,567;29,338;0,041;0,041;0,041;invalide;invalide;invalide;4,229;7,146;0,447;2,65  °C;4,18  °C;0,45  °C;0,66  °C;NaN  °C;NaN W;NaN W;0,03 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 08:00:45.241;mesure;30,435;31,452;31,019;32,821;29,348;30,058;29,989;33,683;29,931;29,374;29,410;30,278;23,059;19,495;16,936;15,346;19,000;20,030;18,520;21,431;19,063;19,766;17,892;17,212;29,384;28,910;29,340;29,359;29,258;29,314;28,872;29,172;29,699;28,994;28,872;22,624;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;29,261;29,282;29,384;28,910;18,979;19,813;23,059;15,346;30,650;30,610;33,683;29,348;0,049;0,049;0,049;invalide;invalide;invalide;4,335;7,713;0,474;2,78  °C;4,31  °C;0,44  °C;0,65  °C;NaN  °C;NaN W;NaN W;0,00 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 08:02:45.241;mesure;30,677;31,685;31,347;33,161;29,503;30,195;30,167;34,014;30,019;29,437;29,519;30,389;22,113;18,080;14,996;13,566;17,281;18,407;16,910;19,556;17,472;18,328;16,150;15,548;29,434;28,956;29,405;29,411;29,184;29,288;28,814;29,149;29,589;28,919;28,811;22,639;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;29,280;29,252;29,434;28,956;17,367;18,102;22,113;13,566;30,843;30,737;34,014;29,437;0,049;0,049;0,049;invalide;invalide;invalide;4,577;8,547;0,477;2,95  °C;4,60  °C;0,44  °C;0,62  °C;NaN  °C;NaN W;NaN W;0,00 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 08:04:45.241;mesure;30,603;31,816;31,252;33,187;29,400;30,100;30,059;33,838;29,964;29,361;29,428;30,358;20,740;16,412;12,991;11,871;15,891;17,308;15,658;17,885;15,960;16,753;14,520;13,934;29,369;28,915;29,331;29,350;29,115;29,213;28,751;29,095;29,501;28,846;28,737;22,671;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;29,215;29,262;29,369;28,915;15,827;16,537;20,740;11,871;30,781;30,836;33,838;29,361;0,049;0,049;0,049;invalide;invalide;invalide;4,477;8,869;0,454;2,97  °C;4,83  °C;0,43  °C;0,62  °C;NaN  °C;NaN W;NaN W;0,00 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 08:06:45.241;mesure;30,471;31,568;31,161;33,061;29,152;29,934;29,822;33,902;29,771;29,218;29,234;30,195;19,537;15,096;11,272;10,296;15,034;15,547;14,202;16,471;14,411;15,148;12,831;11,982;29,233;28,763;29,192;29,212;29,002;29,083;28,632;28,938;29,406;28,756;28,627;22,725;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;29,081;29,150;29,233;28,763;14,319;15,038;19,537;10,296;30,624;30,731;33,902;29,152;0,045;0,045;0,045;invalide;invalide;invalide;4,751;9,241;0,470;3,09  °C;5,11  °C;0,44  °C;0,64  °C;NaN  °C;NaN W;NaN W;0,02 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 08:08:45.243;mesure;30,350;31,572;31,227;33,087;29,062;29,843;29,744;33,736;29,695;29,113;29,145;30,119;17,989;14,267;9,798;9,026;14,168;13,909;12,685;15,415;12,848;13,420;11,100;9,707;29,120;28,656;29,089;29,095;28,896;28,976;28,513;28,845;29,297;28,660;28,519;22,752;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,972;29,013;29,120;28,656;12,861;13,539;17,989;9,026;30,558;30,573;33,736;29,062;0,049;0,049;0,049;invalide;invalide;invalide;4,674;8,963;0,464;3,11  °C;5,38  °C;0,43  °C;0,65  °C;NaN  °C;NaN W;NaN W;0,00 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 08:10:45.241;mesure;30,237;31,340;31,241;33,065;28,904;29,749;29,621;33,869;29,635;28,993;29,021;30,058;17,172;12,878;8,613;7,720;12,586;12,643;11,045;14,582;11,210;11,733;9,525;8,076;29,007;28,558;28,975;28,983;28,792;28,867;28,417;28,725;29,196;28,570;28,422;22,685;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,864;28,917;29,007;28,558;11,482;12,104;17,172;7,720;30,478;30,508;33,869;28,904;0,049;0,049;0,049;invalide;invalide;invalide;4,965;9,452;0,449;3,24  °C;5,64  °C;0,42  °C;0,65  °C;NaN  °C;NaN W;NaN W;0,00 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 08:12:45.243;mesure;30,046;31,274;30,932;32,950;28,753;29,566;29,535;33,849;29,481;28,892;28,880;29,897;15,833;11,901;7,092;6,554;11,339;11,498;9,822;13,625;9,874;10,269;8,128;6,782;28,901;28,419;28,871;28,875;28,683;28,745;28,313;28,614;29,083;28,473;28,326;22,615;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,749;28,791;28,901;28,419;10,226;10,800;15,833;6,554;30,338;30,381;33,849;28,753;0,049;0,049;0,049;invalide;invalide;invalide;5,096;9,278;0,482;3,28  °C;5,73  °C;0,44  °C;0,65  °C;NaN  °C;NaN W;NaN W;0,00 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 08:14:45.241;mesure;29,882;31,232;30,819;32,826;28,618;29,464;29,393;33,659;29,338;28,787;28,749;29,751;14,730;10,938;6,237;5,355;9,880;10,168;8,398;12,569;8,496;9,101;6,769;5,511;28,799;28,306;28,773;28,769;28,563;28,618;28,192;28,487;28,969;28,372;28,210;22,545;invalide;invalide;0,048;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,638;28,679;28,799;28,306;9,013;9,574;14,730;5,355;30,210;30,275;33,659;28,618;0,045;0,045;0,045;invalide;invalide;invalide;5,041;9,375;0,492;3,28  °C;5,79  °C;0,45  °C;0,67  °C;NaN  °C;NaN W;NaN W;0,02 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 08:16:45.243;mesure;29,948;31,278;30,974;32,934;28,668;29,453;29,507;33,583;29,431;28,770;28,777;29,747;13,875;10,053;4,913;4,407;8,807;9,260;7,290;11,545;7,322;7,967;5,708;4,434;28,778;28,312;28,756;28,760;28,506;28,582;28,156;28,471;28,879;28,300;28,165;22,446;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,616;28,629;28,778;28,312;7,965;8,456;13,875;4,407;30,256;30,257;33,583;28,668;0,045;0,045;0,045;invalide;invalide;invalide;4,915;9,468;0,465;3,25  °C;5,93  °C;0,44  °C;0,63  °C;NaN  °C;NaN W;NaN W;0,02 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 08:18:45.241;mesure;29,900;31,183;31,078;32,935;28,627;29,402;29,422;33,603;29,365;28,722;28,735;29,708;13,100;8,971;3,893;3,536;8,150;8,197;6,497;10,656;6,467;6,952;4,754;3,556;28,730;28,280;28,704;28,707;28,436;28,522;28,089;28,395;28,798;28,222;28,091;22,379;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,563;28,583;28,730;28,280;7,061;7,459;13,100;3,536;30,223;30,220;33,603;28,627;0,049;0,049;0,049;invalide;invalide;invalide;4,976;9,564;0,450;3,31  °C;5,96  °C;0,44  °C;0,62  °C;NaN  °C;NaN W;NaN W;0,00 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 08:20:45.241;mesure;29,761;31,108;31,001;32,705;28,481;29,227;29,344;33,436;29,268;28,589;28,616;29,522;12,331;8,635;3,298;2,802;6,989;7,311;5,441;9,867;5,478;6,079;3,846;2,693;28,599;28,177;28,576;28,571;28,347;28,419;28,006;28,301;28,716;28,141;28,009;22,342;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,448;28,506;28,599;28,177;6,231;6,600;12,331;2,693;30,088;30,135;33,436;28,481;0,049;0,049;0,049;invalide;invalide;invalide;4,955;9,638;0,422;3,29  °C;6,00  °C;0,42  °C;0,63  °C;NaN  °C;NaN W;NaN W;0,00 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 08:22:45.240;mesure;29,711;31,081;30,878;32,729;28,522;29,250;29,392;33,530;29,313;28,594;28,635;29,534;11,422;7,673;2,525;2,076;6,308;6,506;4,587;8,991;4,631;5,153;2,977;1,910;28,600;28,175;28,577;28,576;28,296;28,384;27,956;28,274;28,643;28,080;27,951;22,283;invalide;invalide;0,000;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,434;28,439;28,600;28,175;5,397;5,761;11,422;1,910;30,097;30,119;33,530;28,522;0,045;0,045;0,045;invalide;invalide;invalide;5,008;9,512;0,425;3,28  °C;5,91  °C;0,43  °C;0,61  °C;NaN  °C;NaN W;NaN W;0,02 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 08:24:45.240;mesure;29,736;31,151;30,777;32,778;28,544;29,261;29,286;33,228;29,210;28,594;28,619;29,600;10,644;7,201;1,906;1,519;5,635;5,610;3,818;8,097;3,976;4,272;2,256;1,230;28,598;28,150;28,575;28,578;28,253;28,343;27,911;28,249;28,580;28,020;27,909;22,217;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,416;28,425;28,598;28,150;4,680;4,992;10,644;1,230;30,065;30,065;33,228;28,544;0,045;0,045;0,045;invalide;invalide;invalide;4,684;9,414;0,448;3,20  °C;5,82  °C;0,46  °C;0,60  °C;NaN  °C;NaN W;NaN W;0,02 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 08:26:45.241;mesure;29,787;31,184;30,962;32,736;28,593;29,327;29,291;33,218;29,258;28,641;28,671;29,642;9,912;6,463;1,149;0,858;4,570;4,776;3,135;7,282;3,205;3,616;1,521;0,512;28,645;28,184;28,618;28,626;28,254;28,370;27,923;28,294;28,545;27,989;27,904;22,162;invalide;invalide;0,049;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,449;28,435;28,645;28,184;3,917;4,269;9,912;0,512;30,109;30,099;33,218;28,593;0,049;0,049;0,049;invalide;invalide;invalide;4,625;9,401;0,461;3,16  °C;5,78  °C;0,48  °C;0,57  °C;NaN  °C;NaN W;NaN W;0,00 W;invalide;invalide;invalide;invalide;OFF;OFF;0.005E+00;
21/05/2023 08:28:45.241;mesure;29,658;31,051;30,909;32,522;28,530;29,223;29,295;33,502;29,240;28,566;28,615;29,568;9,154;5,885;0,518;0,167;4,034;4,191;2,493;6,759;2,416;2,936;0,876;-0,039;28,573;28,147;28,546;28,549;28,212;28,322;27,878;28,229;28,509;27,949;27,857;22,119;invalide;invalide;0,000;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,391;28,414;28,573;28,147;3,282;3,565;9,154;-0,039;30,057;30,071;33,502;28,530;0,041;0,041;0,041;invalide;invalide;invalide;4,972;9,193;0,426;3,24  °C;5,75  °C;0,45  °C;0,57  °C;NaN  °C;NaN W;NaN W;0,03 W;invalide;invalide;invalide;invalide;OFF;OFF;0.020E+00;
