ESSAITOTO;1;Banc_ 2;
Essai;Config;Client;
F3328;F;CC_DU_CLERMONTOIS_;
Type;
caisse simple;
Intervalle;NbVoies;Supplementaires;
120;102;10;
11/04/2023 13:25:46.134;mesure;30,506;30,590;30,456;29,960;30,553;30,648;30,112;30,210;30,372;30,185;29,910;30,591;27,861;27,861;27,746;27,659;28,119;27,870;27,814;27,813;27,262;27,028;27,816;27,791;27,278;27,498;27,693;28,441;28,204;28,081;27,826;28,275;27,881;27,922;27,938;22,008;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;27,866;27,912;28,441;27,278;27,720;27,754;28,119;27,028;30,341;30,342;30,648;29,910;0,002;0,002;0,002;invalide;invalide;invalide;0,738;1,091;1,163;0,81  °C;0,68  °C;0,96  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.050E+00;OFF;
11/04/2023 13:27:46.135;mesure;30,154;30,257;30,138;29,715;30,222;30,296;29,813;29,968;30,113;29,893;29,692;30,256;27,684;27,563;27,567;27,382;27,641;27,593;27,576;27,508;26,712;26,849;27,626;27,616;27,241;27,414;27,605;28,320;28,113;27,957;27,745;28,149;27,804;27,833;27,848;22,059;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;27,775;27,815;28,320;27,241;27,443;27,661;27,684;26,712;30,043;30,176;30,296;29,692;0,002;0,002;0,002;invalide;invalide;invalide;0,604;0,973;1,079;0,79  °C;0,78  °C;0,91  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.050E+00;OFF;
11/04/2023 13:29:46.135;mesure;30,109;30,184;30,017;29,874;30,148;30,237;29,765;29,963;30,160;29,840;29,956;30,185;24,920;23,718;24,279;23,568;19,875;22,687;23,752;23,594;19,338;22,058;24,034;23,216;27,400;27,501;27,745;28,502;28,202;28,129;28,146;28,247;27,911;27,842;27,840;22,101;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;27,913;27,825;28,502;27,400;22,920;25,069;24,920;19,338;30,037;30,022;30,237;29,765;0,002;0,002;0,002;invalide;invalide;invalide;0,472;5,583;1,102;0,71  °C;5,81  °C;0,94  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.100E+00;OFF;
11/04/2023 13:31:46.134;mesure;30,112;30,153;30,067;29,954;30,128;30,280;29,787;30,009;30,215;29,849;30,041;30,159;22,243;19,978;21,146;20,056;15,740;18,809;19,998;20,383;15,163;18,247;20,975;18,955;27,538;27,709;27,994;28,696;28,334;28,306;28,355;28,405;28,021;27,968;27,968;22,166;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,096;28,013;28,696;27,538;19,308;20,844;22,243;15,163;30,063;30,062;30,280;29,787;0,002;0,002;0,002;invalide;invalide;invalide;0,493;7,080;1,158;0,69  °C;4,85  °C;0,94  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.050E+00;OFF;
11/04/2023 13:33:46.134;mesure;30,123;30,183;30,121;29,964;30,150;30,332;29,795;30,006;30,218;29,862;30,041;30,195;19,889;16,913;18,501;17,265;12,745;15,774;17,031;17,847;12,295;15,525;18,519;15,729;27,614;27,911;28,212;28,821;28,431;28,448;28,504;28,550;28,105;28,133;28,135;22,229;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,240;28,181;28,821;27,614;16,503;17,736;19,889;12,295;30,083;30,076;30,332;29,795;0,002;0,002;0,002;invalide;invalide;invalide;0,537;7,594;1,207;0,69  °C;4,89  °C;0,93  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.050E+00;OFF;
11/04/2023 13:35:46.135;mesure;30,095;30,177;30,169;30,006;30,124;30,332;29,758;30,029;30,240;29,850;30,068;30,177;17,736;14,564;16,215;14,849;10,235;13,244;14,403;15,607;9,984;13,190;16,261;13,130;27,733;28,075;28,369;28,942;28,545;28,586;28,620;28,676;28,216;28,263;28,274;22,322;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,375;28,325;28,942;27,733;14,118;15,182;17,736;9,984;30,086;30,076;30,332;29,758;0,002;0,002;0,002;invalide;invalide;invalide;0,574;7,751;1,209;0,70  °C;4,92  °C;0,91  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.100E+00;OFF;
11/04/2023 13:37:46.134;mesure;30,110;30,198;30,247;30,094;30,149;30,368;29,772;30,113;30,287;29,864;30,138;30,201;15,744;12,422;14,137;12,655;8,090;10,984;12,114;13,586;7,912;11,094;14,287;10,844;27,834;28,194;28,475;29,025;28,630;28,681;28,693;28,781;28,324;28,376;28,383;22,377;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,473;28,423;29,025;27,834;11,989;12,947;15,744;7,912;30,128;30,108;30,368;29,772;0,002;0,002;0,002;invalide;invalide;invalide;0,596;7,831;1,191;0,71  °C;4,96  °C;0,89  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.050E+00;OFF;
11/04/2023 13:39:46.134;mesure;30,137;30,221;30,328;30,210;30,170;30,439;29,810;30,194;30,340;29,894;30,191;30,219;13,984;10,634;12,244;10,700;6,221;9,065;10,107;11,660;6,108;9,247;12,380;8,856;27,930;28,267;28,534;29,070;28,698;28,750;28,736;28,835;28,407;28,464;28,472;22,398;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,542;28,518;29,070;27,930;10,100;10,957;13,984;6,108;30,179;30,156;30,439;29,810;0,002;0,002;0,002;invalide;invalide;invalide;0,629;7,876;1,140;0,72  °C;4,92  °C;0,86  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.100E+00;OFF;
11/04/2023 13:41:46.134;mesure;30,131;30,240;30,402;30,295;30,167;30,430;29,799;30,267;30,384;29,911;30,243;30,235;12,356;8,910;10,503;8,949;4,514;7,232;8,297;9,998;4,477;7,560;10,767;7,051;28,025;28,340;28,597;29,131;28,758;28,818;28,802;28,895;28,475;28,551;28,556;22,451;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,611;28,574;29,131;28,025;8,385;9,154;12,356;4,477;30,209;30,196;30,430;29,799;0,002;0,002;0,002;invalide;invalide;invalide;0,631;7,879;1,106;0,73  °C;4,92  °C;0,84  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.100E+00;OFF;
11/04/2023 13:43:46.134;mesure;30,191;30,312;30,556;30,644;30,222;30,489;29,843;30,469;30,532;29,959;30,443;30,292;10,766;7,250;8,954;7,381;3,202;5,667;6,711;8,463;3,181;6,114;9,192;5,548;28,124;28,466;28,727;29,254;28,864;28,928;28,940;29,001;28,577;28,640;28,645;22,483;invalide;0,002;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;invalide;28,727;28,676;29,254;28,124;6,869;7,543;10,766;3,181;30,329;30,275;30,644;29,843;0,002;0,002;0,002;invalide;invalide;invalide;0,801;7,585;1,130;0,86  °C;4,73  °C;0,86  °C;58,40  °C;NaN  °C;NaN W;0,00 W;NaN W;invalide;invalide;invalide;invalide;OFF;0.050E+00;OFF;
